NAME	TITLE	SCORE	
Tspan6		12.163245	
Kit		12.1167145	
Arhgef28		12.087504	
Sort1		12.048836	
Sec14l1		12.017815	
Fxyd6		11.888416	
Sdha		11.88589	
L1cam		11.816668	
Bnip5		11.752346	
Eif5b		11.719726	
Smg7		11.60652	
Enc1		11.600589	
Sos1		11.585137	
Itpr2		11.537523	
Zfp428		11.413946	
Csk		11.342352	
Ildr1		11.323725	
Gnat3		11.263599	
Fads2b		11.250877	
Myo6		11.2411	
Kctd12		11.2346525	
Ank		11.234577	
Chat		11.180079	
Ap1s2		11.17993	
Cadps2		11.179175	
Fam234a		11.15977	
Cystm1		11.152703	
Ano6		10.978809	
Sesn3		10.955772	
Dmxl2		10.930507	
Man1a		10.902505	
Cldn7		10.807664	
Pou2af3		10.80692	
Nsf		10.756378	
Atf7ip		10.754546	
Rabgap1l		10.73439	
Ociad2		10.664397	
Sox9		10.609325	
Cmtm8		10.570103	
Ttc3		10.554005	
Ascc3		10.549926	
Aox4		10.546117	
Cables2		10.533814	
Ano7		10.509595	
Tpr		10.503584	
Ddx17		10.489796	
Ctsc		10.489681	
Chn2		10.460983	
Cmip		10.460265	
Ypel2		10.4512205	
Agt		10.440208	
Fam171a1		10.439391	
Oxr1		10.4371	
Grk6		10.419642	
Lyn		10.380379	
Smim10l1		10.3678875	
Dennd11		10.365825	
Matk		10.345587	
Vps13c		10.345099	
Tmem65		10.3054905	
Sema5a		10.26691	
Lmo7		10.241636	
Krt222		10.235105	
Hap1		10.207072	
Abca3		10.199521	
Gbf1		10.181378	
Hspa4l		10.175971	
Lipc		10.1554785	
Spib		10.146453	
Prss53		10.142851	
Suco		10.132073	
Msi2		10.119987	
Pex3		10.077944	
Gpcpd1		10.025755	
Neurl1a		9.995638	
Dgki		9.967182	
Smim22		9.944168	
Elf3		9.923254	
Gtf3c1		9.907298	
Nrgn		9.9021015	
H2aj		9.895001	
Itprid1		9.875717	
Coprs		9.862829	
Bend7		9.822915	
Klf5		9.757745	
Ackr4		9.754403	
Hpf1		9.703588	
Tek		9.69006	
Egln2		9.657261	
Sptbn2		9.628909	
Herc1		9.562894	
Tmem176a		9.550287	
Suox		9.519093	
Tmem236		9.507081	
Fut2		9.50462	
Hivep2		9.497966	
Rbm15b		9.4939	
Srp14		9.477142	
Macrod2		9.446347	
Fam221a		9.443164	
Arhgef2		9.3954525	
Ano10		9.393897	
Art5		9.382812	
Rasal2		9.361272	
Acsl4		9.334418	
Bdnf		9.330132	
Map2		9.319921	
Cbfa2t3		9.319345	
Crebrf		9.311368	
Tsr1		9.307148	
Tle4		9.2979355	
Gnai2		9.290726	
mt-Nd1		9.290642	
Srpx2		9.26467	
Hip1r		9.213733	
Limd2		9.204259	
Nrg4		9.199041	
Epb41l1		9.160861	
Fbxo25		9.1410475	
Arhgef10		9.139409	
mt-Nd5		9.139043	
Ostf1		9.114535	
Ovol3		9.09106	
Fam43a		9.085136	
Cdkal1		9.057896	
Slit2		9.056856	
Cpne3		9.012627	
Rab25		8.9839525	
Lyrm9		8.939827	
Akirin2		8.935686	
Abca1		8.922898	
Acsl3		8.921071	
St18		8.868261	
Ssbp1		8.864115	
B4galt6		8.853383	
Epha4		8.85218	
Ube2j1		8.831478	
Dsp		8.829677	
Nrep		8.780735	
Zfp638		8.746188	
Klf3		8.738832	
Arpc5		8.734591	
Nup205		8.728803	
Nek7		8.726213	
Zfhx2		8.723026	
Tnfrsf8		8.693663	
Spire2		8.650222	
Mrpl57		8.631461	
Kctd13		8.577835	
A630073D07Rik		8.541641	
Snrnp25		8.48933	
Ppm1k		8.483949	
Kmt2e		8.46912	
Pde4dip		8.456019	
Gm4952		8.43034	
Cited2		8.428802	
Tnc		8.410088	
Ezh1		8.406247	
Cmpk1		8.404561	
Sdc4		8.39808	
Rab11fip4		8.365096	
B3gnt2		8.362251	
Il25		8.361494	
Dtnb		8.331456	
Enah		8.317435	
Kat6a		8.313662	
Adcy5		8.306838	
Pgm2l1		8.306589	
Cyp2g1		8.300529	
Fryl		8.285938	
Kmt2a		8.273795	
Atp8a1		8.234614	
Tubg2		8.234237	
Cd79b		8.2330475	
Chd6		8.220685	
Selenom		8.196491	
Trak1		8.192423	
Cpeb4		8.188192	
Pcdh19		8.173875	
Sptb		8.154291	
Hspa4		8.153155	
Cdyl		8.152881	
Pcdh20		8.148731	
Cdhr5		8.135149	
Agap1		8.129726	
Rnf128		8.125865	
Desi1		8.114445	
Ncf2		8.111085	
Inpp5b		8.107948	
Adcy9		8.107027	
Plekhg5		8.091201	
Ppp1r14c		8.067902	
Svil		8.03453	
Pof1b		8.02409	
Ubtf		7.996463	
Camk2b		7.985603	
Ptprf		7.9638186	
Utp14b		7.963751	
mt-Nd4		7.92025	
Gimap8		7.9199977	
Chrna10		7.9180965	
Evi5		7.8970323	
Myo15b		7.880823	
Clcn3		7.8626866	
Prpsap1		7.8543005	
Atat1		7.840747	
Nfx1		7.8150697	
Pigp		7.8089905	
Mpp7		7.807731	
Trip12		7.794815	
Zfp609		7.789016	
Pink1		7.76687	
Usp15		7.7526035	
Rock2		7.723002	
Slc4a2		7.6996965	
Mecp2		7.680182	
2210016L21Rik		7.6776137	
Clic5		7.6663504	
Stk38l		7.6489234	
Tmem121		7.64	
Pnpla6		7.6349425	
Zcchc7		7.6321287	
Egr3		7.631437	
Nrcam		7.631181	
Robo2		7.6289344	
Hycc1		7.618221	
Map4k4		7.597959	
mt-Nd2		7.592823	
Amt		7.5806103	
Klhdc7a		7.571234	
Tox3		7.558884	
Jund		7.5521407	
Ptprj		7.545635	
Romo1		7.534921	
Atg5		7.5227113	
Maco1		7.522148	
Kcnh8		7.516216	
Gimap1		7.510585	
Runx1		7.509716	
Plekha6		7.5093093	
Dcaf12		7.5042453	
Cachd1		7.49114	
Mfsd6		7.4784217	
Pdcd6ip		7.473971	
Rap2a		7.4627748	
Klf4		7.4591637	
Zfp935		7.436463	
Utrn		7.4292483	
Alg13		7.416652	
Prpf38b		7.408117	
Ppfia4		7.4000893	
Tiparp		7.39874	
Car7		7.394438	
Tcf4		7.3888187	
Scaf11		7.3886204	
Svbp		7.384934	
Phf20l1		7.381821	
Suz12		7.380242	
Ccn3		7.369742	
Inpp5j		7.367193	
Baz2b		7.3615217	
Ckap4		7.3613315	
Chd7		7.3595247	
Tlr3		7.347961	
Rgs21		7.336613	
Golgb1		7.3361783	
Kif5b		7.3287954	
Mctp2		7.3198514	
Pcolce2		7.305473	
Odad4		7.3047295	
Snx7		7.2990828	
Sntb1		7.287043	
Nfatc1		7.2857676	
Rb1		7.283019	
Foxn3		7.271864	
Nebl		7.263701	
Slc8a2		7.2484865	
Bloc1s2		7.232273	
Atp8b1		7.2228556	
Coro2b		7.210169	
B4galt5		7.209158	
Abcc3		7.189668	
Lcp1		7.183984	
Golga4		7.1803007	
Smpd3		7.1745143	
Commd1		7.1698127	
Hp1bp3		7.153322	
Dab1		7.1366944	
Stox2		7.1315928	
Nsfl1c		7.1173277	
Atp1b1		7.1111255	
Dcp1b		7.110854	
Chd4		7.1042	
S100a1		7.094553	
Ddx5		7.092097	
Scai		7.0905995	
Dock7		7.08048	
Septin8		7.060081	
Lmo2		7.0552187	
Pou2f1		7.052333	
Tmem176b		7.0473285	
Rasgrf2		7.043381	
Arpc2		7.04299	
Rtn4		7.0350084	
Sptbn1		7.028768	
Tcta		7.015859	
Ap1b1		7.0114627	
Kpna4		7.008564	
Man1a2		6.9823117	
Celf2		6.956781	
Cdhr2		6.9553456	
Gnl1		6.952449	
Prkar2a		6.950152	
Gabarap		6.935127	
Pcmtd1		6.9327526	
Tsc22d1		6.9308786	
Mtpn		6.9289117	
Eml6		6.919321	
Rangap1		6.9023056	
Itgb6		6.8970194	
Usf2		6.883947	
Yy1		6.880018	
Zbtb7a		6.873865	
Pold3		6.8684635	
Pcbd1		6.8567963	
Nus1		6.85605	
Card19		6.8476624	
Slc4a7		6.8426685	
Camk1d		6.836817	
Cd180		6.8350716	
Bicd1		6.833176	
Cul1		6.8303943	
Ufd1		6.8294783	
Tlk1		6.826328	
Foxe1		6.8130035	
Jarid2		6.8088126	
Cd300lf		6.808358	
Abhd5		6.804531	
Hmx3		6.804032	
Mef2d		6.8010807	
Izumo4		6.7880325	
Ssh2		6.777639	
Slc22a21		6.767935	
Rbm28		6.76664	
Lcorl		6.761289	
Cyp2j6		6.7606997	
Prrc2b		6.754008	
Crip1		6.7478867	
Cd44		6.7382946	
Metap1		6.734207	
Prr15		6.7324457	
Entpd5		6.7306857	
Ptpn9		6.725546	
Def6		6.7252216	
Arfgef1		6.7236695	
Arap2		6.707497	
Rac2		6.703585	
Phf6		6.7017527	
Prrc2a		6.701561	
Sema6c		6.7000976	
Ankrd12		6.699017	
Camta2		6.6710215	
Shroom3		6.654943	
Zmynd8		6.6528473	
Parp8		6.6336575	
Ppp2r1a		6.6327066	
Rims2		6.606341	
Asb11		6.6054997	
Tmem50b		6.604521	
Setd7		6.5939274	
Krt8		6.568239	
Gfi1b		6.563525	
Spen		6.5627356	
mt-Co1		6.5573244	
Prcp		6.554802	
Pnisr		6.5460854	
Pstpip2		6.5449553	
Snw1		6.5365105	
Ptbp3		6.5293827	
Col4a4		6.524042	
Aopep		6.521371	
Rere		6.5151005	
Fhdc1		6.5105615	
Dscaml1		6.4977965	
Tspyl4		6.4886427	
Atg3		6.477749	
Pcdh17		6.476068	
Abhd17b		6.4597383	
Laptm5		6.44553	
Mov10		6.430532	
Bptf		6.424038	
Lmtk2		6.420516	
Cul3		6.417922	
Cdc25a		6.4123793	
Pabir1		6.410081	
Clec2g		6.407889	
Satb2		6.407007	
Mgll		6.400063	
Eif2ak4		6.39851	
Mat2a		6.394552	
Cyrib		6.3917365	
Zpld2		6.389916	
Rflna		6.386148	
Jmy		6.3832603	
Ceacam1		6.378978	
mt-Nd3		6.378901	
Tspan1		6.3774743	
Rbm5		6.3746867	
Slco4a1		6.3686223	
Ppp1r15b		6.3680186	
Or2y1		6.3585844	
Pkd2l2		6.35454	
Aco2		6.3506136	
Ttbk2		6.3502684	
Vmp1		6.349437	
Tmem45b		6.348446	
Wdfy2		6.3477216	
Stag2		6.338209	
Prrc2c		6.334694	
Heg1		6.329847	
Crot		6.3245792	
Fnbp4		6.301793	
Psmd14		6.3006964	
Lzts3		6.3001256	
Lamb1		6.2977805	
Vamp2		6.295937	
Man2a1		6.294944	
Ccnq		6.2878823	
H1f2		6.2876368	
Stat4		6.28602	
mt-Cytb		6.2854137	
Baiap2l1		6.269404	
Trim12a		6.252187	
Epgn		6.2492537	
Cd164		6.244511	
Cntnap5a		6.241733	
Luzp2		6.240882	
Nav3		6.2364216	
Uspl1		6.222849	
Eif3j1		6.2191334	
Taok3		6.218732	
Cyp2j9		6.213666	
Mier1		6.211868	
Hsf2		6.211533	
Syne2		6.209896	
Dhx32		6.208821	
Gprc5b		6.2078533	
Ctsa		6.2047496	
Kdm1a		6.2013783	
Acly		6.1998014	
Eea1		6.199387	
Alkbh7		6.1992693	
Sipa1l1		6.1959105	
Cacna2d2		6.1867194	
Ptgr3		6.1797094	
Rab3a		6.176746	
St6gal2		6.1729436	
Lca5		6.168495	
Tincr		6.1606803	
Tmc4		6.159765	
Stard5		6.150524	
Ss18		6.1421447	
Abcf1		6.1238475	
Llgl2		6.1236305	
Dop1b		6.121472	
Cald1		6.120377	
Ahcyl2		6.112895	
Kdm5b		6.1072173	
Plekhb2		6.1023445	
Alcam		6.101342	
Kdm7a		6.098296	
Cltb		6.097369	
Kcnq3		6.0950923	
Adgrb2		6.0915737	
Lypd1		6.0894103	
Homer3		6.087051	
Gnl3l		6.085667	
Tsg101		6.0816274	
Dusp11		6.0735826	
Ly6g6d		6.071627	
Hacd3		6.070349	
Hmx2		6.053771	
Ssx2ip		6.0527115	
Slc5a10		6.052621	
Itch		6.0525417	
Gdi1		6.0508027	
Fbxl21		6.0471396	
mt-Atp8		6.043735	
1110059E24Rik		6.035416	
Zbtb4		6.029738	
Wwc1		6.0285416	
Actr2		6.012989	
Gpsm3		6.0084205	
Pip5k1b		6.004352	
Ccar1		6.0013485	
Srrm2		5.9953494	
Setd3		5.994406	
Zbtb20		5.9910336	
Kmt2c		5.983941	
Plcb4		5.982732	
Entpd3		5.9791737	
Purb		5.9720263	
Uqcrh		5.9662304	
Cacybp		5.9657507	
Dst		5.9617066	
Fam117a		5.9592247	
Clec2d		5.9542575	
Frmpd4		5.9528484	
Lgals9		5.9528446	
Trappc2		5.95154	
Rtn4ip1		5.9511857	
Btg1		5.9500246	
Nsd1		5.9479547	
Chrdl1		5.943628	
Cfap36		5.9427385	
Map1a		5.942227	
Erlin1		5.9418845	
Pbxip1		5.939816	
Glyr1		5.9366994	
Cnksr1		5.93295	
Plagl1		5.9298534	
Krt18		5.9247036	
Fbxw7		5.92368	
Zfp280d		5.9181776	
Btg2		5.9174604	
Ncoa1		5.9079094	
Tank		5.906375	
Psip1		5.901417	
Tax1bp1		5.8927846	
Mcub		5.881377	
Dbnl		5.869952	
Psd3		5.865125	
Anxa6		5.8643613	
Macroh2a1		5.861604	
Terf2		5.861006	
Rgs22		5.855064	
Cblb		5.8512907	
Bag1		5.8473253	
Or6p1		5.8469934	
Hk1		5.8447876	
Limd1		5.8357077	
Hecw1		5.8348765	
Gabarapl2		5.828292	
Sox4		5.8275704	
Tsc22d4		5.824145	
Enox2		5.824126	
Adh1		5.799254	
Ttc14		5.7904115	
Wbp2		5.78962	
Trpc4ap		5.7833943	
Nmt2		5.777899	
Senp6		5.7775683	
Cmas		5.77656	
Nhlrc2		5.7756305	
Epn2		5.7753887	
Git2		5.774238	
Cds2		5.767176	
Phf3		5.7629695	
Fer		5.7511997	
Strn		5.7511163	
Arhgef1		5.749506	
Anxa11		5.7459364	
Efcab5		5.743762	
Mphosph8		5.741231	
Unc5b		5.7409177	
Pgpep1		5.7345834	
Hnrnpu		5.718667	
Chm		5.7101545	
Pxk		5.7076263	
Tcf25		5.7026772	
Car2		5.6986647	
Baz1b		5.6957	
Eps15		5.6933827	
Mien1		5.6917777	
Golph3l		5.6904535	
Arhgef38		5.6876144	
Ppp6r1		5.683284	
Haghl		5.672565	
Smarcc2		5.67105	
Mtss1		5.666067	
Exph5		5.6653767	
Bik		5.6638036	
Wbp1		5.6629195	
Dpy30		5.661074	
Pfkp		5.658972	
Sms		5.6529202	
Fnbp1l		5.6502595	
Abr		5.6502166	
Arl5a		5.646492	
Dpysl2		5.6415086	
Ndufb9		5.6393275	
Ogt		5.6336284	
Nipbl		5.625938	
Secisbp2l		5.6188602	
Bub3		5.617909	
Htatip2		5.6171384	
Tas1r1		5.616303	
Dok3		5.6162505	
Adgrg2		5.613103	
Tas2r108		5.6011605	
Adissp		5.599545	
Pnkd		5.5933166	
Mical3		5.5923233	
Braf		5.5919137	
Slc9a9		5.5860686	
Cirbp		5.5849113	
Rgs9		5.5794883	
Dnm2		5.577796	
Entpd7		5.575886	
Mbnl2		5.5743685	
Aspscr1		5.5738344	
Htt		5.5728927	
Tcf7l1		5.568996	
Pck2		5.567946	
Tprn		5.567283	
Gsg1l		5.565523	
Mprip		5.565358	
Gsk3b		5.5646095	
Casz1		5.561595	
Acyp1		5.5557094	
Tgoln1		5.5495205	
Ankrd17		5.546221	
Use1		5.5428824	
Plch1		5.534394	
Herc2		5.531135	
Dnajc5		5.5269647	
Ap3b1		5.5268774	
Chn1		5.5242414	
Slc30a4		5.5175757	
Kctd20		5.5160446	
Stk40		5.5134077	
Mgat5		5.512831	
Ttll8		5.5007463	
Zbtb38		5.5002117	
Amot		5.4938736	
Lpgat1		5.4921923	
Samm50		5.490034	
Klhl24		5.489654	
Krt19		5.489401	
Myo1d		5.484114	
Mindy2		5.481787	
Pot1a		5.4799953	
Cd55		5.4770308	
Fus		5.4752736	
Ptprc		5.4751234	
Ddx3x		5.46876	
Ctbp1		5.4663954	
Cert1		5.447245	
2510002D24Rik		5.444168	
Aff4		5.4417677	
Dnajc18		5.439972	
Napepld		5.439263	
Jade1		5.432489	
Pcdh8		5.430285	
Dynll2		5.428785	
Kmt5b		5.4222746	
Atp6v1e1		5.419941	
Dusp10		5.408565	
Vamp4		5.408326	
Prr15l		5.401347	
Tafa1		5.3973875	
Mllt3		5.3909388	
Micos13		5.3894424	
Snx25		5.387626	
Tet3		5.383832	
Farp1		5.3786087	
Cyld		5.376187	
Abhd16a		5.3747497	
Sorl1		5.3720803	
Tmem234		5.370612	
Dync1h1		5.3669252	
Etl4		5.366387	
Otud7b		5.359969	
Vegfa		5.3553133	
Anp32a		5.3547897	
Atp13a2		5.3483186	
Dnah5		5.3391757	
Gm42669		5.338349	
Eif4g3		5.336525	
Sun2		5.332905	
1110032F04Rik		5.330951	
Zfand5		5.3243365	
Uqcr10		5.3205385	
Sbno1		5.3203864	
Pkn1		5.3169985	
Rfc1		5.3135095	
Sema3a		5.312965	
Spata13		5.3126483	
Kcnq4		5.311978	
Vezt		5.311305	
Fes		5.3105536	
Ppp2r3c		5.3063874	
Chchd3		5.3025537	
Ascl2		5.30064	
Capg		5.3005357	
Top2b		5.297225	
Gimap5		5.2952604	
Hnrnpa2b1		5.2941465	
Cnn3		5.2913785	
Ppp2ca		5.290935	
Hmgn3		5.2831464	
Srp19		5.280699	
Mta2		5.2785597	
Fyttd1		5.276788	
Ttc36		5.2735605	
Dnajb2		5.269965	
Ptp4a2		5.26935	
Arhgap12		5.2647285	
Wwp2		5.253357	
Ash1l		5.2515798	
Cenpb		5.243492	
Ap2b1		5.2429705	
Lst1		5.237007	
Mllt6		5.2342186	
Mxd4		5.2337427	
Magi3		5.2332253	
Ankrd63		5.229759	
Ogdh		5.2288446	
Capns1		5.2287664	
Lmbr1		5.2267947	
Eaf1		5.226794	
Calml4		5.2259817	
Sbds		5.2195616	
Pgrmc2		5.2182703	
Eef2k		5.217996	
Cryba2		5.217743	
Fgf14		5.216187	
Sbf1		5.213898	
Fnta		5.2075424	
Pja2		5.2035203	
Safb2		5.2001314	
Plekho2		5.1999083	
Smpdl3a		5.199193	
Bmi1		5.197401	
Ubn1		5.1880803	
Ttc19		5.188007	
Sbno2		5.1825686	
Bicdl1		5.176782	
Prnp		5.176011	
Arid2		5.1704283	
Rasa2		5.1696415	
Trp53inp2		5.1694975	
Nt5c3		5.1694474	
Cdkn1b		5.1693277	
Irak1		5.1668615	
Nipal2		5.1637454	
Noct		5.160301	
Phf21a		5.157416	
Mdfic		5.1543508	
Hdac4		5.1540723	
Fbxo9		5.1531267	
Tmem131		5.149633	
Cox7c		5.1478148	
Numa1		5.146499	
Tas2r105		5.1463194	
Foxp1		5.143803	
Atg4a		5.142346	
Cers6		5.1384406	
Pggt1b		5.137236	
Prpf4b		5.133985	
Sel1l3		5.131245	
Zftraf1		5.1267967	
Tspyl3		5.124589	
Trim12c		5.121488	
Cdadc1		5.1199555	
Ctnnd1		5.11765	
Kifap3		5.109428	
Akr1b10		5.108154	
Fbxo2		5.1070576	
Dop1a		5.1064262	
Mag		5.103071	
Cox6a1		5.1010776	
Narf		5.1010656	
Irf7		5.0976315	
Sptan1		5.097549	
Cdc42bpa		5.0958467	
1700025G04Rik		5.0950875	
Inafm2		5.094035	
Adgrl3		5.093937	
Cldnd1		5.092948	
Smarca4		5.08921	
Hbp1		5.086257	
Lrp10		5.0835633	
Hsp90aa1		5.077927	
Baz2a		5.075243	
Tnnt2		5.070599	
Dido1		5.0688596	
Hnrnpul2		5.067967	
Vps13d		5.0670366	
Stk4		5.065601	
Rps6kb1		5.063797	
L3mbtl3		5.062782	
Ubxn4		5.0554276	
Yipf6		5.055009	
BC016579		5.0547466	
Kcnn4		5.0524893	
Nhsl3		5.0515103	
Pir		5.048143	
Ppip5k2		5.042636	
Efhd2		5.039998	
Avpi1		5.038543	
Myog		5.03709	
Brd8		5.033431	
Ehmt2		5.0283585	
Akt3		5.0253687	
Aoc1		5.023111	
Dnmt3a		5.021917	
Pkn2		5.0188923	
Tas1r3		5.018614	
Pola2		5.0184784	
Rtraf		5.0115404	
Mcc		5.0115223	
Bcl9		5.003923	
Tuba1a		5.0000687	
Lrrc56		4.999362	
Atxn1		4.9991164	
Mepce		4.9949145	
Gna12		4.9936786	
Ints6l		4.9914904	
Klf7		4.9906106	
Ncoa7		4.9894238	
Gphn		4.98644	
Vps4b		4.9854546	
Brwd1		4.983743	
Tardbp		4.983196	
Mansc1		4.981597	
Prkca		4.976786	
Dnajc1		4.975105	
Tut7		4.973988	
Pld3		4.9720745	
Micu1		4.9679594	
Slc25a20		4.9612966	
Stk33		4.9583573	
Pld1		4.9550295	
Gramd1b		4.9542484	
Zc3h12a		4.9510093	
Cdc42ep1		4.9501987	
Ier2		4.946118	
Strn3		4.938788	
Cbx4		4.9371996	
Igsf8		4.9343367	
Plaat3		4.930915	
Fbxw11		4.9299183	
Zkscan1		4.927226	
Tas2r117		4.9239936	
Renbp		4.92388	
Utp6		4.916259	
Zfp950		4.914857	
Chchd10		4.913602	
Nfat5		4.9127364	
Sucnr1		4.9075623	
Ptpdc1		4.9072866	
Zfp266		4.9039516	
Sgcz		4.9038515	
Ctcf		4.8970885	
Ptgr2		4.8965073	
Spty2d1		4.8955674	
Slc25a28		4.8942413	
Cab39l		4.8940516	
Smchd1		4.8927875	
Arid1a		4.891912	
Trappc4		4.8913107	
Fezf1		4.8873405	
Tmem147		4.8854413	
Samd14		4.8849354	
Ankhd1		4.8819175	
Dram2		4.8800483	
Nsd2		4.869072	
Spmip11		4.86812	
Nipsnap2		4.865088	
Ppm1h		4.8592534	
Ckmt1		4.857059	
Itfg1		4.852444	
Zfp652		4.8514066	
Zscan29		4.8501883	
Brd4		4.849796	
Gpbp1l1		4.8487115	
Safb		4.8462076	
Zfp512b		4.842291	
Wdr47		4.842052	
Sf3b2		4.835476	
Eloa		4.834958	
Rassf7		4.833263	
Cbr3		4.8321977	
Ubqln2		4.8303556	
Hdlbp		4.8287015	
Ubl7		4.827554	
B3gat3		4.8231554	
Sncaip		4.8226347	
Csnk1g2		4.81674	
Myo1e		4.8128347	
Arnt2		4.807289	
Nav2		4.806938	
Gpr137c		4.803377	
Kcnj5		4.8020453	
Ndufa1		4.8003473	
Pdlim5		4.7983017	
Acad12		4.7930374	
Egr2		4.7920337	
Sik1		4.788651	
Cdk13		4.787412	
Leng8		4.786407	
Anxa7		4.7862225	
Borcs5		4.783102	
Akap11		4.778122	
Snrnp70		4.776363	
Dync1i2		4.773072	
Srrm1		4.773007	
Cisd1		4.772815	
Cox6c		4.770392	
Adat2		4.7697525	
Pigt		4.7612367	
Eif4a2		4.7583556	
Gnb2		4.753747	
Pign		4.750525	
Leprotl1		4.746077	
BC005537		4.7428737	
Zfp91		4.742364	
Cbx5		4.741933	
Apc		4.733263	
U2surp		4.7324967	
Afdn		4.722902	
Pnrc1		4.719547	
Synrg		4.718419	
Acin1		4.712025	
Klhdc1		4.711941	
Zc3h15		4.70992	
Zfhx4		4.708533	
Dnaaf3		4.7070723	
Phtf2		4.7056904	
Fhod3		4.7040076	
Nbr1		4.70377	
Emsy		4.7037616	
Hipk3		4.7034144	
Zfp106		4.702732	
Slk		4.701865	
Sik3		4.70043	
Glg1		4.699076	
Adra2a		4.694627	
Dctn3		4.694112	
Pim3		4.692284	
Zc3h18		4.691802	
Ywhaz		4.691639	
Nrp2		4.688777	
Saraf		4.687235	
Son		4.6855645	
Ing4		4.683573	
Hivep3		4.683052	
Otulin		4.6821594	
Rsph1		4.675893	
Ndufv3		4.675843	
Uqcc3		4.673816	
Msl1		4.6710925	
Pde9a		4.6709914	
Ep300		4.670591	
Plppr5		4.669815	
Mycbp2		4.6695347	
Sez6		4.668388	
Zdhhc20		4.6678596	
Lipo3		4.6658297	
Fah		4.6646233	
Kctd3		4.6631665	
Atp5me		4.658232	
Pttg1		4.653621	
Suclg2		4.653364	
Cln6		4.6465573	
Tmem127		4.6450973	
Ddx21		4.6437945	
Acadsb		4.6433115	
Ubn2		4.642965	
Ppp3r1		4.6399207	
Prpf8		4.6350427	
Zfp664		4.632021	
Ppp1r11		4.6312823	
Rmnd5a		4.6301866	
Pura		4.629082	
Cbx1		4.628895	
Crym		4.625299	
Macc1		4.6211123	
Rmdn1		4.611057	
Gpt2		4.607672	
Gigyf2		4.6074386	
Iqce		4.6066656	
Snx13		4.6058707	
Gga2		4.6040006	
Ttll10		4.602708	
Tedc1		4.6025453	
Kif1b		4.6018715	
Casr		4.5967803	
Ubr2		4.5870857	
Hsd17b8		4.5856953	
Cyyr1		4.585402	
St6galnac2		4.5816474	
Rrp1		4.5794024	
Myo18a		4.5743423	
Rapgef5		4.5714784	
Birc6		4.5669303	
Fam168a		4.5665183	
Akr1a1		4.5653434	
Cdc37l1		4.564317	
Trim44		4.564221	
Usp9x		4.562699	
Atp5f1b		4.560426	
Fam177a		4.5591025	
Zdhhc9		4.558847	
Pias1		4.5587816	
Khdrbs1		4.557635	
Il5ra		4.557079	
Ift81		4.5561213	
Prkcz		4.5549116	
Wapl		4.553926	
Lclat1		4.5512857	
N4bp2		4.5468383	
Kdm5a		4.5421386	
Tppp		4.536652	
Irgq		4.532538	
Stk3		4.5302606	
Il13ra1		4.5286326	
Acvr1b		4.525158	
Mtdh		4.5250397	
Or13a18		4.5233927	
Vps41		4.521511	
Myrfl		4.5211935	
Prr12		4.520565	
Cltc		4.520412	
Pkp1		4.5192966	
Snap29		4.5120726	
4833439L19Rik		4.509993	
Sgsm2		4.509185	
Dctn6		4.5066566	
Ssh1		4.502819	
Rabep1		4.4994464	
Ankrd11		4.4991636	
Vezf1		4.4983416	
Mybph		4.4973793	
