NAME	TITLE	SCORE	
Adgrg1		10.64844	
Akap13		10.635369	
Fosl2		10.59962	
Cebpb		10.589495	
Prkab1		10.568695	
Pcolce		10.561729	
Dstn		10.542518	
Me1		10.457198	
Sgk1		10.454215	
Prss27		10.448676	
Mtus1		10.445673	
Dusp4		10.411365	
Vipr1		10.407709	
Cab39		10.391903	
Lypd3		10.378454	
Baiap2l1		10.362461	
Eif4ebp2		10.338334	
Adam10		10.3376875	
Slc28a3		10.328862	
Cdc42ep5		10.307825	
Epn3		10.307487	
Myof		10.2899885	
Sidt1		10.28675	
Tmbim6		10.274543	
Slc6a8		10.266566	
Gpx2		10.265338	
Fads2b		10.2527485	
Cyp2d12		10.246199	
Slc35f5		10.227369	
Mxi1		10.217292	
Ttc7		10.202607	
Tmc5		10.191051	
Aqp5		10.173345	
Lsr		10.154534	
Grb7		10.150687	
Afdn		10.141117	
Rtn4		10.10899	
Plekha6		10.099473	
Sptssb		10.075464	
Ddi2		10.066702	
Mllt3		10.021231	
Sptbn1		9.987069	
Rab11fip1		9.967341	
Cenpb		9.929809	
Cd164		9.919696	
Scgb3a2		9.908029	
F3		9.873408	
Pyroxd1		9.848789	
Serpinb8		9.837524	
Vmp1		9.78656	
Tspan13		9.75292	
Phlda1		9.727548	
Pcdh1		9.648354	
Mansc1		9.6337805	
Lmo7		9.63152	
Cltb		9.620668	
Sgpl1		9.615865	
Upk3a		9.615712	
Tmem54		9.606508	
Acadl		9.597809	
Hipk1		9.58957	
Taok3		9.586568	
Emb		9.579363	
Cmtm8		9.573976	
Ctnnb1		9.567773	
Ubc		9.56573	
Scgb1a1		9.560647	
Bicdl2		9.532603	
Slc43a2		9.528092	
Arf6		9.503193	
Trib1		9.478696	
Qsox1		9.460024	
Ppfibp2		9.453781	
Dusp5		9.450562	
Znrf2		9.445515	
Endod1		9.43964	
Slc46a3		9.433341	
0610040J01Rik		9.410542	
Cbr1		9.400628	
1810037I17Rik		9.365538	
Prom2		9.364569	
Ugt2b34		9.36157	
Golm1		9.360373	
Tyro3		9.359175	
Cmpk1		9.352615	
Tmem63a		9.347229	
Nectin2		9.344733	
Rhou		9.333347	
Tff1		9.326646	
Dapl1		9.322924	
Ptbp3		9.302221	
Slfn2		9.299371	
Prss22		9.297459	
Evpl		9.283286	
H2-K1		9.28193	
Nhsl3		9.277415	
Adh1		9.273693	
Sec14l1		9.2650175	
Pllp		9.256923	
Tgm2		9.253181	
Krt18		9.24479	
Ano1		9.242182	
Pon3		9.238864	
Tob1		9.23782	
Vtcn1		9.236165	
Rab15		9.229592	
Dhx32		9.211302	
Socs2		9.210495	
Errfi1		9.203237	
Fry		9.184537	
Sema3f		9.171248	
Nek7		9.16865	
Tpd52		9.158184	
Rhov		9.156982	
Mia3		9.146956	
Cgn		9.13791	
Vnn3		9.132766	
Clip1		9.128917	
Apobr		9.113441	
Egln3		9.1076565	
Fam3b		9.097899	
Rassf7		9.086165	
Ndufa4		9.083003	
Nav2		9.069942	
H2-T22		9.06257	
Spats2l		9.060406	
Xbp1		9.0594225	
Rab3d		9.057633	
Tmem30b		9.048121	
Gdpd1		9.033042	
Aen		9.0259	
Pik3r3		9.025271	
Chi3l1		9.014281	
Hopx		9.008766	
Entpd3		9.0008135	
Fgfr3		8.999362	
Msln		8.989964	
Cdc14a		8.973871	
Hp		8.960584	
Ly6k		8.957791	
Sqor		8.953769	
Zfp36		8.944526	
Lgals3		8.940247	
Atg9b		8.937241	
Tnfrsf21		8.927353	
Cbr2		8.896828	
Slc25a35		8.896141	
Pon2		8.87392	
Rnf13		8.862532	
Esrp1		8.835035	
Arl2bp		8.764327	
Atp8b1		8.754968	
Adam8		8.737467	
Tanc1		8.73272	
Fuca1		8.725329	
Grhl1		8.709919	
Max		8.704292	
Rnf144b		8.701606	
Gltp		8.699993	
Fut2		8.691683	
Cxcl5		8.682316	
Adipor1		8.6732855	
Elapor1		8.671296	
Saa1		8.638149	
Pgd		8.636109	
Ppp1cb		8.631104	
Dnaja4		8.605744	
Agr2		8.559323	
Macc1		8.551389	
Sytl2		8.546671	
Prr15l		8.543929	
Higd2a		8.542811	
Abcg1		8.532593	
Asph		8.528632	
Arhgap12		8.520136	
Ptprf		8.516541	
Kdm7a		8.514955	
Trp53inp2		8.5027485	
Clint1		8.493975	
Nfe2l2		8.482266	
Tcn2		8.476567	
Zfp750		8.475622	
Ceacam1		8.473151	
Wdr26		8.46458	
Bpifa1		8.455396	
Kcne3		8.452175	
Ralbp1		8.437544	
Rell1		8.431285	
Grpel2		8.424234	
Arhgap5		8.42193	
Ptgr1		8.420899	
Sppl2a		8.4099655	
Sting1		8.40182	
Vps54		8.400786	
Ecm1		8.372191	
Cab39l		8.348082	
Mindy2		8.3463335	
Ssbp3		8.344994	
AA986860		8.341967	
Cnfn		8.321565	
Gcc2		8.302109	
Tmem40		8.294128	
Plscr1		8.289386	
Clmn		8.257362	
Tfcp2l1		8.240153	
Plpp2		8.239593	
Krt7		8.226827	
Erbb2		8.224914	
Mindy1		8.185531	
Jun		8.179811	
Cttn		8.169837	
Dhcr24		8.169552	
Cd47		8.168295	
Nr2f6		8.167052	
Susd6		8.152353	
Adrb1		8.141633	
Deptor		8.139869	
Sgms2		8.136673	
Dgat2		8.129433	
Rnf103		8.123355	
Bcas1		8.118106	
Fam13a		8.111219	
Ahr		8.10927	
Nabp1		8.10284	
Cers3		8.092045	
Adora2b		8.077516	
Pdcd4		8.073275	
Appl2		8.068457	
Smim5		8.063626	
Sytl1		8.062669	
Kif1c		8.052971	
Paqr5		8.051992	
Stx19		8.050768	
Irf2bp2		8.0470295	
Dsc2		8.039737	
Slc45a3		8.038116	
Epha4		8.010364	
Exph5		8.005233	
Ptgdr		7.9823127	
Gjb6		7.973062	
Eya2		7.9706483	
Smim22		7.9663987	
Klhdc8a		7.957829	
Gsta1		7.9548945	
Il1rl2		7.952285	
Rnase4		7.9241743	
Dusp6		7.9176583	
Tmem59		7.916782	
Ypel3		7.914117	
Sypl1		7.9124064	
Jag1		7.910978	
Rab11a		7.9080524	
Gp2		7.897664	
Pdxdc1		7.8881087	
Diaph1		7.881863	
Tjp1		7.879724	
Grk3		7.8738728	
Inava		7.8669224	
R3hdm4		7.8564973	
Adgrf4		7.8536043	
Chmp2b		7.846605	
Skint3		7.845856	
Clca1		7.844526	
Cd55		7.8422847	
H6pd		7.8406777	
Prom1		7.8392034	
Dazap2		7.8382177	
Atp6v1g1		7.8249607	
Dnajb1		7.8243876	
Nme7		7.8217425	
Cobl		7.819379	
Fchsd2		7.802002	
Kdm5b		7.793578	
Rab25		7.7818685	
Tubb4b		7.7752914	
Ier2		7.7651057	
Wwc1		7.764343	
Clic1		7.7557487	
Nr2f2		7.7552376	
Ddah1		7.7351875	
Klhdc7a		7.733788	
Idh2		7.7240357	
Ppp2ca		7.7164865	
Chmp4b		7.7120447	
Ppl		7.7098804	
Pcx		7.6976447	
Trpm6		7.6963286	
Mob1b		7.691444	
S100a6		7.6830935	
Dmkn		7.6825924	
Hk1		7.681156	
Plat		7.678937	
Ak3		7.669385	
Rnf128		7.6597867	
Mmp23		7.647198	
Ube2f		7.636607	
Ptgfrn		7.632772	
Spdef		7.6307087	
Galnt6		7.6241865	
Ltbr		7.620773	
Gan		7.618546	
Myo5b		7.6051483	
Cblc		7.592276	
Asprv1		7.5835757	
Atp6v1a		7.5813503	
Liph		7.561318	
Kcnq1		7.557932	
Tspan15		7.5551877	
Sgsm3		7.5504985	
Spns2		7.5485945	
Dsg3		7.5346084	
Ccdc12		7.511964	
Slc10a5		7.508224	
Pcmtd1		7.505139	
Arrdc1		7.5050874	
Gipc1		7.4976053	
Tmem268		7.4953837	
Pard3		7.492548	
Arg1		7.490601	
Krt5		7.4898505	
Sema3c		7.484124	
Wnt7b		7.476681	
Tnfaip8		7.4713974	
Enpp5		7.469726	
Ramp1		7.464923	
Nfkbiz		7.4629736	
Ccng1		7.4612966	
Slc37a1		7.4413643	
Zdhhc5		7.435475	
Ctsa		7.4298306	
Got1		7.4242797	
Tshz2		7.4226384	
Cep170b		7.417541	
Lynx1		7.4157753	
Ppp1r15b		7.413988	
Stim2		7.400394	
Plxdc2		7.3929887	
Ang		7.3917947	
Sh3d19		7.379619	
Arap2		7.379164	
Fam210b		7.3755555	
Mfsd5		7.375468	
Nudt4		7.373679	
Csta1		7.3716416	
Arhgef38		7.3667164	
Tspan12		7.3630257	
Dcun1d1		7.347403	
Asb11		7.344302	
Mocs2		7.326774	
Hsd17b4		7.3234653	
Cpeb2		7.3179054	
Btc		7.316837	
Cxcl16		7.316023	
Tsc22d1		7.3156295	
Prdm1		7.292442	
Ikzf2		7.28851	
Ctdspl		7.2713623	
Gmds		7.2643967	
Niban2		7.2605925	
Rfk		7.2559257	
Tmem9b		7.2415266	
Dtx3l		7.2317505	
Muc5b		7.230522	
Ehf		7.2279005	
Slc27a4		7.210233	
Msi2		7.2036633	
BC005537		7.195461	
Sgms1		7.192319	
Marchf7		7.168405	
Plch2		7.16249	
Osmr		7.162095	
Ctnnd1		7.160512	
Abhd17c		7.157265	
Ormdl3		7.1546993	
Npepps		7.151874	
Rnd3		7.1518254	
Kcnj15		7.1489167	
Pitpna		7.127052	
Slc44a2		7.1121616	
Rdh10		7.107277	
Fhl2		7.0911922	
Ehd4		7.0771747	
Scara3		7.0745068	
Hcar2		7.072317	
Zfand5		7.0713263	
Dnm2		7.066126	
Ccdc71l		7.0556483	
Mapk6		7.0378532	
Pglyrp4		7.0329475	
Mpzl3		7.0258164	
Scel		7.02467	
Lurap1l		7.024595	
Lcn2		7.0210595	
Hras		7.01886	
Galnt7		7.0185337	
Zfp36l2		7.005361	
Met		6.9969435	
N4bp3		6.9909906	
Esrrg		6.958065	
AI661453		6.9564905	
Zfp703		6.9550166	
Egr1		6.94037	
Ctnna1		6.9305344	
Tgfa		6.927684	
Rapgefl1		6.92508	
Ceacam19		6.916589	
Tmprss4		6.909878	
Eif2ak3		6.901639	
Tmem125		6.899887	
Cln3		6.8776927	
Fmo3		6.868201	
B4galt1		6.8647814	
Atp2b1		6.852957	
Clec2d		6.846438	
Golga4		6.8458166	
Ubxn1		6.8413434	
Laptm4a		6.8363004	
P2rx4		6.836211	
9130008F23Rik		6.8301606	
Adam15		6.828801	
Nbeal2		6.8282833	
Cwh43		6.8274097	
Scn1b		6.826065	
Upk2		6.8173294	
Ifngr1		6.815368	
Tax1bp3		6.814657	
Prrc2b		6.813849	
Gipc2		6.8010416	
Elovl6		6.7994833	
Abca3		6.797371	
Desi1		6.7905126	
Otud7b		6.7849917	
Gfpt2		6.783993	
Ltbp2		6.783728	
Prob1		6.7837124	
Mprip		6.7730246	
Fosb		6.769365	
Tchh		6.7661276	
Sort1		6.763598	
Ebp		6.7635174	
Mylip		6.7555847	
Gal3st1		6.751562	
Arhgap32		6.748054	
Ifitm1		6.7414284	
Ctsb		6.7392244	
Fut8		6.7322464	
Clic5		6.728364	
Aldh3b2		6.7246647	
Map7		6.722275	
Sorl1		6.7215557	
Ces1d		6.714153	
Ppp1r13l		6.7037416	
Fam110a		6.7026916	
Trim62		6.69949	
Galnt3		6.698765	
Etv1		6.6953297	
Actg1		6.6933846	
Tmem50b		6.6915407	
Nrarp		6.69038	
Aldh1a7		6.689885	
Il1r1		6.685613	
Capn1		6.6793966	
Rabgef1		6.6747565	
Tceal9		6.6720076	
Arl4a		6.671097	
Sash1		6.6659303	
Cmas		6.6601753	
St14		6.6370544	
Ifngr2		6.6255465	
Ier5		6.619428	
Pgm2		6.6053963	
Vav3		6.600214	
Bmpr2		6.5963907	
Tent5a		6.59439	
Adrb2		6.593624	
Myl6		6.5929146	
Polb		6.591176	
Socs5		6.5863805	
Slc46a2		6.583556	
Sptlc1		6.582427	
Cert1		6.578706	
Mmgt2		6.5557494	
Ptprk		6.548683	
Abhd14b		6.544723	
Rac1		6.5444083	
Hcfc1r1		6.5411463	
Aff1		6.5340414	
Mcl1		6.5304337	
Crb3		6.52981	
Abcd3		6.5281324	
Mall		6.527192	
Ypel2		6.5140076	
Aktip		6.512634	
Enc1		6.502571	
Ttbk2		6.496071	
Pfkfb4		6.484716	
Bscl2		6.4838033	
Trp53bp2		6.4809623	
Vat1		6.4746156	
Lrba		6.473707	
Ankrd22		6.472805	
Mal		6.4716268	
Aqp9		6.466688	
Crybg3		6.4644356	
Dag1		6.4637156	
B3gnt8		6.458279	
Garem1		6.456325	
Scd1		6.455398	
Gpd2		6.451328	
Reep4		6.4278197	
Wfdc18		6.415433	
Slc6a14		6.4149485	
Tmem154		6.41435	
Golt1b		6.4122963	
Lrrfip1		6.408449	
Frmd4b		6.399914	
Ubald2		6.394751	
Plekhg1		6.388135	
Gng5		6.38526	
Hectd1		6.3834248	
Ipmk		6.383314	
Pag1		6.3799443	
Trim47		6.3709188	
Plagl2		6.35582	
Serp1		6.350889	
Ndufa6		6.3492126	
Trim16		6.3388414	
Muc15		6.33115	
Nr4a1		6.329025	
Bag1		6.3169184	
Smox		6.290803	
Rhbg		6.288104	
Lipm		6.284908	
Insig2		6.2818747	
Hbegf		6.280628	
Usp25		6.2763467	
Skil		6.2674336	
Gpx1		6.256524	
Arpc2		6.2526836	
Fbxo6		6.247483	
Zbtb7a		6.245493	
Foxp1		6.23943	
Tmem50a		6.237209	
Garre1		6.202242	
Yod1		6.198116	
Frrs1		6.187023	
Car8		6.1830335	
Sulf2		6.1715198	
Nfe2l3		6.162731	
Foxo3		6.1546226	
N4bp1		6.1411185	
Ctdsp2		6.129754	
Sectm1b		6.1295443	
Adam28		6.1276827	
Rrbp1		6.124658	
Abhd12		6.1231976	
Itprid2		6.119324	
Chmp1b		6.1173606	
Plk3		6.1164145	
Slc13a2		6.10998	
Tnfsf10		6.109881	
Raph1		6.1017795	
Pdzk1		6.100069	
Herpud1		6.0960827	
Sdcbp2		6.0932436	
Prss8		6.0920353	
Mapkapk2		6.0906415	
Myo1d		6.0885634	
Naga		6.08696	
Reep3		6.0824895	
Bmp6		6.0783205	
Selenoi		6.076479	
Serpina10		6.072743	
Casz1		6.072092	
Laptm4b		6.0719066	
Sh2d4a		6.059998	
Golph3l		6.0563607	
Frk		6.055674	
Tnip3		6.048185	
Stim1		6.048038	
Sdr9c7		6.04387	
Srgap1		6.0291595	
Gprc5a		6.028727	
Fuca2		6.023074	
Kctd11		6.0215573	
Selenop		6.021312	
Kctd5		6.018869	
Trak1		6.012882	
Lmbrd2		6.003902	
Bcl6		6.0027633	
Epha2		5.9937468	
Sgpp2		5.989265	
Map3k1		5.98818	
Ifitm3		5.9878836	
Arhgef28		5.983633	
Dnajc10		5.9803157	
Anxa3		5.9779444	
Il1rn		5.972225	
Osbpl5		5.9684863	
Adam17		5.96424	
Serpina7		5.9544806	
Hspa1b		5.9481554	
Pdcd6ip		5.93956	
Rarg		5.935735	
Tent5b		5.932151	
Atf3		5.9320803	
Irf2bpl		5.9315715	
Papss1		5.9307084	
Kifc3		5.9301896	
Neurl1b		5.9301095	
Mapk11		5.9287424	
Syt8		5.9231153	
Paip2		5.92288	
Lrp10		5.917972	
Tnfaip2		5.913415	
Smim31		5.911941	
Zdhhc9		5.9035187	
Kat2b		5.902249	
Abhd5		5.896919	
Efhd2		5.8917756	
Msl1		5.887575	
Tcim		5.8821387	
Mapk9		5.880828	
Wbp1l		5.8777823	
Muc5ac		5.8776164	
Kif5b		5.877049	
Tcp11l2		5.8748884	
Pmepa1		5.872186	
Pam		5.8696465	
Muc20		5.858058	
Tm9sf4		5.8535323	
Fer1l4		5.848056	
Tm9sf3		5.8393364	
Ets2		5.829478	
Fntb		5.8210406	
Cradd		5.8185887	
Ly6g2		5.8183756	
Cxxc5		5.8182964	
Tjp2		5.8143272	
Adgrl2		5.793459	
Capn5		5.7892704	
Atp1b3		5.780708	
Pdlim1		5.7783604	
Barx2		5.7780275	
Osgin1		5.7769313	
Cux1		5.77691	
Rnh1		5.767218	
Nbea		5.767021	
Fbxo32		5.7645187	
Lypd2		5.762278	
Zbtb7b		5.7587566	
Mpzl2		5.747213	
Fbxo34		5.7440495	
Gjb1		5.7423887	
Scamp2		5.7359295	
Wbp2		5.733361	
Cpeb4		5.7332435	
Gde1		5.733156	
Ube2r2		5.726728	
Lmbrd1		5.720094	
Ibtk		5.717979	
Marchf6		5.713182	
Acot11		5.711238	
Tmem123		5.7066784	
Tgm1		5.704931	
Dsp		5.7031274	
Ralgps2		5.6965327	
Rbm47		5.6956096	
Ppp4r2		5.695576	
Tm9sf2		5.6928453	
Hsbp1l1		5.689921	
Gsto2		5.689224	
Rad51b		5.6878915	
Prss32		5.68747	
Hjurp		5.6868286	
Pwwp2b		5.678108	
Shisa5		5.677796	
Rnf149		5.666268	
Bsg		5.662562	
Tbc1d2b		5.660508	
Acap2		5.6604624	
Mcf2l		5.6593814	
Eps8l2		5.658251	
2610528J11Rik		5.656678	
Samd8		5.653216	
Glrx		5.6499534	
Acsm1		5.648885	
Stard3		5.634367	
Ttc22		5.633301	
Slc25a5		5.632095	
Exoc4		5.631345	
Chmp3		5.6313295	
H2aj		5.623444	
Pcbp1		5.616631	
Usp6nl		5.6070223	
Cyp4a12b		5.606312	
Crim1		5.6060038	
Gpr87		5.590434	
Pgap1		5.590357	
Golph3		5.5899334	
Cysrt1		5.585245	
Usp46		5.578232	
Amfr		5.567062	
Prxl2a		5.56521	
Abhd17b		5.564963	
Reep6		5.564682	
Stom		5.555926	
Midn		5.555459	
Map1lc3a		5.5439944	
Acox1		5.5395494	
Zfp618		5.53722	
Chl1		5.536625	
Sowahb		5.5359573	
Cfap20dc		5.5356445	
Tmem164		5.5327325	
Dlg3		5.5312333	
Mien1		5.5266647	
Fam174b		5.5231595	
Asah2		5.5229163	
Tmco4		5.513208	
Adamtsl4		5.510354	
Cyb561		5.509835	
Pcbd2		5.5037556	
Polk		5.502303	
Gnb2		5.5008683	
Smpd1		5.499699	
Mst1r		5.4961023	
Ddx47		5.487003	
Zbtb42		5.4784217	
Lgalsl		5.468415	
H2bc4		5.466681	
Acer3		5.461266	
Cds1		5.4612393	
Alox12		5.4599724	
Ppp1r37		5.455871	
Tmem79		5.447078	
Ovol1		5.4349556	
Spryd7		5.430752	
Ntn4		5.4267316	
Itprip		5.421318	
Cracdl		5.4187713	
Wipf2		5.4158177	
Lgals12		5.40897	
Arhgap35		5.4049783	
Serpinb10		5.39898	
Ell2		5.397834	
Vps37b		5.397478	
Pmm2		5.3949676	
Plekhg6		5.393937	
Nherf2		5.382489	
Tuft1		5.382407	
Porcn		5.377921	
Saa3		5.376045	
Rhoc		5.3695025	
Bbox1		5.36342	
Cilk1		5.359933	
Abcc4		5.3584533	
Itm2b		5.358399	
Aldh3a2		5.3569484	
Ddx6		5.3560266	
Bpifb1		5.3553896	
Arhgef10l		5.3551536	
Pigu		5.3515816	
Itpripl1		5.3480372	
Duox2		5.347929	
Ep300		5.3455486	
Naaladl2		5.341878	
Wars1		5.333872	
Atp6v1e1		5.327827	
Arhgef9		5.3267927	
Camk1d		5.3201494	
Tollip		5.3133974	
Unc13b		5.3118753	
Edem1		5.30484	
Ank2		5.303708	
Susd2		5.298905	
Tmprss13		5.294894	
Rab10		5.293286	
Trim3		5.2915173	
Urah		5.290996	
Efna3		5.28844	
Vapa		5.2837343	
Plekhn1		5.2834992	
Creb3l2		5.2779303	
Noxo1		5.2710686	
Retreg3		5.264337	
Ppfibp1		5.2611313	
Car12		5.260828	
Fam20b		5.2607946	
Rhog		5.2391973	
Plscr3		5.2356415	
Arhgef12		5.233322	
Cp		5.229034	
Cebpa		5.2248693	
Tab2		5.222866	
Slc39a4		5.22255	
Rgs7bp		5.21803	
Cdc42bpg		5.2164154	
Pbxip1		5.2145395	
Vav2		5.2128325	
Kif1b		5.207053	
Acaa2		5.206554	
Ifit1bl1		5.2065043	
Irx2		5.203264	
Twsg1		5.188783	
Ppt2		5.187932	
Rab37		5.164754	
Flg		5.163895	
Paqr8		5.1632833	
Ube2j1		5.1602144	
Trim29		5.1526113	
Trp53inp1		5.150116	
Atp2c2		5.1491575	
Peds1		5.148945	
Trex2		5.143983	
Rab40c		5.1393757	
Slc35a3		5.139374	
Vps36		5.1391015	
Gsk3b		5.1356754	
Acp3		5.1356444	
Psrc1		5.123158	
Rnf10		5.119403	
Ramp2		5.1129665	
Tmprss11g		5.1110654	
Ccl9		5.1092215	
Gnai3		5.1057835	
Junb		5.1020823	
Add1		5.101531	
Capns1		5.0994277	
Adgrf1		5.0986633	
Ei24		5.0977917	
Ppard		5.0966887	
Mpst		5.0913363	
Ilrun		5.090825	
Card19		5.0908113	
Rab8a		5.0885015	
St3gal1		5.080658	
Lrp1		5.0796747	
Pik3ap1		5.078825	
C2cd2		5.076094	
Vcpkmt		5.0748143	
Uqcr10		5.0732713	
Arpc5l		5.0697055	
Plekhh3		5.068903	
Tlr4		5.0677605	
Rxra		5.0601883	
Osbpl9		5.05161	
Gramd2b		5.0497913	
Notch3		5.049475	
Capzb		5.0484285	
Znrf1		5.0460315	
Tmem30a		5.0412116	
Pafah2		5.0333323	
Marveld3		5.0333076	
Grhl2		5.032258	
Pak4		5.031597	
Upk1b		5.03128	
Ttc39a		5.020168	
Sprr1a		5.0195217	
Six3		5.01853	
Ube2b		5.017251	
Zdhhc20		5.0120783	
Tlcd4		5.008435	
Atl2		5.0053487	
Atp6v1d		5.002293	
Rnf11		5.0007563	
Epha1		5.0004683	
Ap1s3		4.999649	
Aldh1a1		4.9982486	
Lrrc58		4.9892383	
Ube2n		4.9883647	
Eeig1		4.986905	
Krt79		4.985828	
Hid1		4.985556	
Ap2a2		4.982557	
Dab2ip		4.980764	
Slc35e4		4.9768815	
Cers6		4.971671	
Rufy3		4.966401	
Dcxr		4.966227	
Foxa3		4.9631557	
Tmem248		4.96034	
Heca		4.9511256	
Prr13		4.950513	
Foxj1		4.950092	
Aldh1a3		4.9499145	
Zfand2a		4.9339128	
Zfhx3		4.917511	
Nrip1		4.914148	
Chad		4.9130306	
Mafk		4.910257	
Daglb		4.9085064	
Wasf2		4.9060106	
Vegfd		4.905323	
Suds3		4.8994584	
Cdc25b		4.898318	
Mapk13		4.8979974	
Dnajb6		4.8934636	
Pak1		4.8919835	
Ezr		4.885521	
Dynlt3		4.88506	
Slc30a4		4.8618636	
Gramd2a		4.85089	
Trabd		4.8490543	
Phlda3		4.847546	
Inafm1		4.845169	
B4galnt1		4.8431816	
Arhgap27		4.841961	
Magi3		4.841584	
Pld3		4.8381777	
Pomp		4.835863	
Muc21		4.8326874	
Arhgef18		4.8287044	
Adss2		4.827288	
Gpam		4.8256497	
Acvr2a		4.8247547	
Ces2f		4.820581	
Chic2		4.8124394	
H1f2		4.803969	
Krt75		4.800763	
Rnf181		4.78825	
Cdk19		4.781248	
