NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	105	0.39013243	1.5151078	0.006837607	0.015622422	0.249	2531	tags=28%, list=13%, signal=31%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	152	0.35761327	1.4452995	0.014150944	0.029355869	0.431	3065	tags=30%, list=15%, signal=35%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	53	0.42396274	1.4368147	0.057491288	0.030408647	0.463	3738	tags=42%, list=19%, signal=51%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		196	0.34175673	1.4205123	0.016516516	0.03373396	0.511	1570	tags=20%, list=8%, signal=21%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		44	0.43535787	1.4157856	0.054054055	0.034421973	0.534	1372	tags=20%, list=7%, signal=22%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		95	0.3706155	1.3886805	0.04628099	0.042241324	0.62	2171	tags=26%, list=11%, signal=29%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		193	0.32701665	1.3545362	0.02143951	0.054834563	0.725	1049	tags=10%, list=5%, signal=11%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		48	0.38931185	1.3130747	0.10131332	0.07457114	0.845	2399	tags=31%, list=12%, signal=35%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		185	0.3147662	1.3128104	0.04709576	0.07173809	0.845	1628	tags=20%, list=8%, signal=22%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		133	0.2993011	1.1912411	0.13926175	0.17251576	0.988	2270	tags=20%, list=11%, signal=22%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		197	0.2771025	1.1618081	0.15490797	0.20239393	0.996	2133	tags=20%, list=11%, signal=23%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		144	0.27438098	1.1066631	0.26209047	0.2786577	0.999	3150	tags=29%, list=16%, signal=34%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		148	0.2626482	1.0443063	0.36263737	0.3790828	1.0	3556	tags=26%, list=18%, signal=32%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		42	0.30733255	1.0069546	0.44214162	0.44072777	1.0	1402	tags=12%, list=7%, signal=13%	
