NAME	TITLE	SCORE	
Gjb6		5.574413	
Ahcyl2		5.5670824	
Phip		5.5520906	
Apobr		5.546776	
Cpm		5.5417604	
Fgd6		5.512357	
Ckap4		5.5060544	
Selenoi		5.502594	
Hnrnpu		5.4911795	
Styk1		5.4774523	
Crybg3		5.4770837	
Macc1		5.471928	
Barx2		5.4657307	
Fryl		5.4501967	
Plekhg1		5.4409304	
Smox		5.436431	
Efnb2		5.43636	
Msln		5.3954086	
mt-Atp8		5.3945503	
Ankrd44		5.380241	
Ipmk		5.3773804	
Runx1		5.3753433	
Galnt6		5.3752003	
Cert1		5.3684363	
Sdc1		5.3663855	
Dusp1		5.366358	
Bnip5		5.354659	
Setbp1		5.352253	
Vnn3		5.3399916	
Ctsd		5.334127	
Cdkn1a		5.3320785	
Arrdc3		5.32921	
Tspan8		5.3237853	
Vmn2r100		5.3204913	
Akap9		5.3152027	
Tet3		5.298032	
Rnf186		5.2978725	
Lmtk2		5.281613	
Ltbp2		5.2705545	
Hcar2		5.2695794	
Ubn2		5.263032	
Or5m3b		5.2624364	
Idh1		5.2578464	
Mxd1		5.2535872	
Frmd4b		5.244858	
Pbxip1		5.2396135	
Fads6		5.2291837	
Rhov		5.223737	
Fam83g		5.222489	
Fchsd2		5.2206492	
Nectin2		5.2169127	
Evpl		5.216382	
Plet1		5.2134933	
Rhou		5.2093086	
Ppl		5.205978	
Afdn		5.200724	
Niban2		5.19962	
Gsk3b		5.1929817	
Dsc2		5.1815166	
Usp34		5.1705036	
Fndc5		5.152177	
Oplah		5.136645	
Fam234b		5.134456	
Gm2a		5.129139	
Trim2		5.1204576	
Rassf3		5.115928	
Pik3c2b		5.115678	
Fmo2		5.105014	
Sdc4		5.084414	
Arfgef1		5.081962	
Kcnj16		5.076348	
Mbnl2		5.0759597	
Diaph1		5.0759134	
Ash1l		5.0679445	
Lipm		5.067755	
Foxq1		5.0567517	
Cpd		5.051949	
Wnk1		5.0511327	
Gan		5.046024	
Zfhx3		5.0435133	
Fam167a		5.0400915	
Slc43a2		5.0392027	
Sgk1		5.035783	
Arhgap32		5.026217	
Itgam		5.0246496	
Birc6		5.023016	
Pnisr		5.0184984	
Med14		5.0131907	
Arhgef38		5.0098233	
Krt80		4.998722	
Hes1		4.9938073	
Cln3		4.9848332	
Grb7		4.983668	
Emp2		4.979614	
Irf2bp2		4.978521	
Eps8l1		4.97839	
Fos		4.9730325	
Chuk		4.9608765	
D5Ertd579e		4.9551353	
Smarca4		4.943468	
Rora		4.942676	
Dmkn		4.9397535	
mt-Co1		4.938293	
Bace2		4.935418	
Syne2		4.9353147	
Nufip2		4.9190273	
Osgin1		4.9080095	
Pbx1		4.8992004	
Mindy2		4.8929605	
2900026A02Rik		4.877642	
Lypd3		4.876045	
Wsb1		4.866941	
Gpcpd1		4.866674	
Pir		4.864169	
Ubald1		4.853713	
Tmc5		4.8519354	
Clcn3		4.8501325	
Abca7		4.846243	
Tmprss4		4.843301	
Myo5c		4.8392496	
Srrm2		4.8293986	
Zfp703		4.825118	
Baz1b		4.820156	
Cd14		4.82013	
Serpinb7		4.8198643	
St3gal4		4.8168535	
Il1rl2		4.8102136	
Zfc3h1		4.8100595	
Rnf144b		4.809049	
Znrf1		4.799253	
N4bp3		4.788711	
Plekhb2		4.7886252	
Cxcl5		4.787643	
Plk3		4.786519	
Add3		4.7814336	
Fam83e		4.7812786	
Casz1		4.768844	
Braf		4.765111	
Sidt1		4.761864	
Dusp5		4.758449	
Sgms2		4.749354	
Mpzl3		4.749292	
Slc9a4		4.7489996	
Celsr2		4.747143	
Plekha1		4.741764	
Zfp750		4.734421	
Slco1a5		4.7163553	
Bpifa1		4.7137947	
Fam13a		4.7043805	
Sdr9c7		4.7029176	
Utp14b		4.6992416	
Cebpb		4.69321	
Msi2		4.678212	
Egr3		4.674876	
Sgpp2		4.6709766	
Pls3		4.6662655	
Mdm2		4.6662474	
Rgl2		4.6634645	
Il1rn		4.657024	
Ctnnd1		4.656306	
Kif1b		4.653959	
Prrc2b		4.653809	
Gk		4.6495295	
Mapk11		4.645763	
Cpeb2		4.6457543	
Prdm2		4.6331363	
Homer2		4.633063	
Map7		4.632691	
Cyp2g1		4.6318746	
Tmod3		4.6318083	
Pcf11		4.628183	
Rassf10		4.624379	
Nfkb1		4.62303	
Pof1b		4.6164265	
Skint7		4.6147304	
Jund		4.6128874	
Baz2b		4.609774	
Muc13		4.6096168	
Lipe		4.598827	
Irak2		4.5969477	
Grhl1		4.5963526	
Mcc		4.5945144	
Arhgap27		4.593707	
Actn4		4.5910964	
Plekhn1		4.589513	
Tmem63a		4.5855117	
Trp53inp2		4.576889	
Zmym6		4.5763693	
Clstn1		4.5739617	
Slc37a1		4.573878	
Foxn3		4.5705857	
Mast4		4.5689917	
Rc3h2		4.567154	
Cebpa		4.563186	
Dnm2		4.5622625	
Hspa1b		4.561655	
Tsc22d1		4.5594087	
Atg9b		4.559106	
Notch1		4.5586834	
Map2		4.5584974	
Sbno2		4.5574145	
Fbxo32		4.5547814	
Tulp4		4.5525293	
Epn3		4.547274	
Garre1		4.525003	
Klf3		4.5214577	
Faah		4.5209026	
Trp53inp1		4.5184627	
Heca		4.517509	
Zdhhc5		4.5174174	
Baiap2		4.5165977	
Ehf		4.501634	
Fut9		4.5014095	
Cbx7		4.500294	
Anxa8		4.4963093	
Tut7		4.4960413	
Slc6a7		4.4938035	
Atp8b1		4.4740086	
Lcn2		4.4728293	
H2-Q6		4.4727774	
Golgb1		4.4714265	
Grk3		4.4592347	
Prom1		4.458733	
Notch2		4.4582148	
Ssbp3		4.4581146	
Rbm5		4.4513054	
Aopep		4.444744	
Prrc2a		4.429712	
Magi3		4.4286532	
Bcl6		4.426063	
Slc12a2		4.4210453	
Ep300		4.4204183	
Safb2		4.4201245	
Bicd2		4.4160204	
Scnn1a		4.4150977	
Slc6a8		4.4114923	
Krt5		4.4072056	
Liph		4.40657	
Ddx6		4.401522	
Hectd1		4.3969207	
Slc44a2		4.3955455	
Hexim1		4.3948774	
Rab3d		4.3902545	
Tuft1		4.3879647	
Brwd1		4.3822346	
Sbsn		4.3799996	
Adgrl2		4.377795	
Deptor		4.3760414	
Rin2		4.3760405	
Ppfia3		4.3735566	
Asah2		4.360334	
Slc10a5		4.356775	
Sik1		4.35558	
Pfkfb4		4.3541236	
Oga		4.3509126	
Sytl1		4.34952	
Kcnj15		4.3494463	
Zfand5		4.3455853	
Snrnp70		4.3379755	
Enc1		4.3323574	
Jmjd1c		4.331504	
Nbea		4.328884	
Cpeb4		4.327909	
Stk38		4.327775	
Ltf		4.327184	
Atosa		4.327112	
Kctd11		4.319356	
Klkb1		4.316409	
Cop1		4.3133454	
Aff1		4.311604	
Vps37b		4.2986436	
Ugt2b34		4.298393	
Herc1		4.2957916	
Macf1		4.293594	
Pak2		4.2868695	
Gigyf2		4.2829375	
Calml3		4.2809277	
Srgap1		4.2786026	
Usp3		4.272952	
Gcc2		4.270144	
Rb1cc1		4.2667346	
Osr2		4.262052	
Cobl		4.259537	
Qsox1		4.2558265	
Trp53bp2		4.2517505	
Engase		4.248752	
Klf10		4.2408557	
Fnip2		4.240407	
Kdm5b		4.236183	
Dusp10		4.232509	
Rufy3		4.2313595	
Tnip3		4.23035	
Dusp6		4.229128	
Dppa2		4.2289195	
Madd		4.225623	
Mtus1		4.223119	
Zfp36l2		4.218106	
Mindy1		4.2138147	
Taok1		4.212166	
Mau2		4.207194	
Ermp1		4.203596	
Srgap2		4.203057	
Slc5a1		4.199272	
Plch2		4.1990952	
Chd9		4.1981945	
Ppp1r10		4.1913857	
R3hdm1		4.1910605	
Taf1		4.1909194	
Abhd17c		4.1901097	
Usp53		4.18626	
Trpm6		4.1856704	
Asprv1		4.1846356	
Pyroxd1		4.1846066	
Ubl3		4.179073	
Osbpl5		4.1731305	
Car8		4.1712275	
Psapl1		4.170338	
Ppp4r2		4.1667676	
Ncor1		4.1607537	
Sgsm3		4.1600013	
Sh3d19		4.159761	
Ly6d		4.156259	
Hip1r		4.1536603	
Srsf5		4.1521893	
Dido1		4.1485705	
Ddx17		4.1469398	
Rnase4		4.140648	
Clk1		4.1392403	
Skil		4.136988	
Wwc1		4.1348243	
Cdc42bpg		4.134335	
Wfdc18		4.132916	
Cab39		4.132397	
Aqp4		4.1285024	
Galnt5		4.1261816	
Hk1		4.1252093	
Raph1		4.1222334	
Reps2		4.121614	
Susd6		4.1145287	
Plat		4.1128597	
Ypel2		4.112359	
Aen		4.1091022	
Paxbp1		4.1009765	
Ly6g6c		4.09817	
Tjp1		4.092344	
Baz2a		4.091118	
Pcdh1		4.0868354	
Def6		4.0853915	
Rnf128		4.0842195	
Herc4		4.0825143	
Ddx3x		4.0785923	
Mapk6		4.0714726	
Vav3		4.067087	
Gm94		4.0649705	
Kmt2c		4.056039	
Prr15l		4.0544953	
Otud7b		4.0518513	
Muc15		4.04745	
Jade1		4.037332	
Tab2		4.0354414	
Sytl2		4.03466	
Son		4.0336547	
Zbtb7b		4.032567	
Usf3		4.0294704	
Reg3g		4.029224	
Dock6		4.028776	
Sipa1l1		4.019356	
Garem1		4.0193458	
Tet2		4.019208	
Ahdc1		4.0188494	
Sec14l4		4.0182786	
Zcchc8		4.016856	
Pik3r3		4.0162225	
Dhx32		4.010811	
Adrb1		4.0036173	
Arid1a		4.0015078	
Cdkn2a		3.9996953	
Prss22		3.9996943	
Orm1		3.9995408	
Hnrnph1		3.9985404	
Fap		3.9963994	
Tnrc18		3.991531	
Ly6g6e		3.9874089	
Zfand2a		3.9716485	
Pik3c2a		3.9663153	
Tnks1bp1		3.9652867	
Maml3		3.9595115	
Vcl		3.9588993	
Ceacam1		3.9584951	
Clu		3.9553344	
Piezo1		3.9539075	
Slc16a11		3.9507663	
Kif1c		3.948544	
Hopx		3.94753	
Igsf9		3.9421835	
Fam43a		3.9389408	
Nfia		3.9374614	
Aak1		3.9327734	
Tmem72		3.9317698	
Scd1		3.9294498	
Clasp1		3.928787	
Plekhg3		3.9182253	
Csnk1g1		3.9127786	
Adgrg1		3.9126942	
Chka		3.9057374	
C3		3.9029255	
Kdm2a		3.900102	
Gigyf1		3.898294	
Tmcc1		3.8924513	
Chd4		3.8917515	
Kmt2d		3.8894331	
Atl2		3.8894017	
Rrbp1		3.8880553	
Appl2		3.8864505	
Gsto1		3.8830345	
Tmt1a		3.8822482	
Ltbr		3.8817527	
Aff4		3.8797402	
Pdzd2		3.8765044	
Vill		3.8757617	
Asb11		3.8724265	
Itgb8		3.8656332	
Ces2g		3.8620012	
Pign		3.8592265	
Exph5		3.8515568	
Fat1		3.8471088	
Zfp773		3.8470325	
Phf14		3.843665	
Fus		3.8331037	
Tmem87a		3.8205698	
Wdr26		3.8171747	
Senp2		3.8171382	
Zfp618		3.8106666	
AI661453		3.8099933	
Ikzf2		3.8086438	
Syt13		3.8082063	
Tnk2		3.805468	
Atg2a		3.7981627	
Ino80d		3.7912903	
Or4k36		3.7898984	
Rapgef2		3.7893517	
Ppp2r5a		3.784828	
Inava		3.784505	
Sfpq		3.7825782	
Mgat4a		3.7825336	
Stxbp5l		3.782041	
Uty		3.77883	
Kctd14		3.774816	
Dip2a		3.7745163	
Erbin		3.7705781	
Ralgps2		3.7653108	
Dnmbp		3.761774	
Slc38a6		3.7605133	
Grem1		3.7603729	
Gm14137		3.7596383	
Krt6a		3.755388	
Rsbn1l		3.753356	
Atf3		3.7523682	
Hdac7		3.7513523	
Ubr5		3.7486873	
Ulk1		3.747703	
Ttc14		3.7398486	
Unc13b		3.7372942	
Zfp407		3.7366412	
Aqp5		3.7358787	
Sqle		3.735151	
Rpia		3.7261982	
Ctnnb1		3.723631	
Nipal2		3.7206063	
Itsn2		3.7147954	
Rb1		3.7121263	
Sptssb		3.711586	
Nktr		3.7106764	
Usp7		3.707978	
Acly		3.706252	
Spag9		3.7007313	
Prkcd		3.6992412	
Osmr		3.6984494	
Fut2		3.6980736	
Tbc1d2b		3.6979363	
Msl1		3.682558	
Nr1d1		3.6817124	
Cbr2		3.681365	
Serpinb8		3.6771553	
Adam15		3.6741092	
Cry1		3.6740963	
Prpf4b		3.6711884	
Rsrp1		3.6695592	
Zfp692		3.6693342	
Fam120a		3.6671023	
Tmem164		3.665858	
Ugt1a1		3.6650617	
Itpr1		3.6640735	
Wdfy3		3.6637192	
Gc		3.663406	
Plcb4		3.6577482	
Csnk1a1		3.6572292	
Mcf2l		3.656853	
Clock		3.656659	
Emb		3.6565926	
Dock10		3.6475723	
Wbp1l		3.6471841	
Cdc25b		3.6442401	
Per2		3.643749	
Notch3		3.6430748	
Gfpt1		3.6419137	
Midn		3.6401134	
Flg		3.6343913	
Pkp1		3.6253033	
Tgoln1		3.6244328	
Il6ra		3.623704	
Tnfaip2		3.6232896	
Chpt1		3.6225722	
Fam193b		3.6192915	
Gnaz		3.6115003	
Zswim8		3.6103194	
Tmem154		3.610036	
Ephx3		3.60594	
Adcy6		3.6056569	
Fbxl22		3.604569	
Clca1		3.6009405	
Zfp280d		3.598298	
Pnpla6		3.597896	
Slc35f5		3.5957966	
Srpk2		3.5915937	
Sgms1		3.5907335	
Paqr5		3.5863814	
G6pdx		3.5853317	
Prrc2c		3.5852666	
Slc25a25		3.5851233	
Nrip1		3.5840094	
Abhd12		3.5834715	
Atp6v0a2		3.5832818	
Bptf		3.5832264	
Piga		3.583054	
Rell1		3.582604	
Pan3		3.58048	
Cers6		3.5802882	
Trim29		3.579727	
Pam		3.5787907	
Nr6a1		3.5780246	
Rap1gap2		3.5778615	
Rbbp6		3.5760777	
Ppfibp1		3.5758405	
Stard10		3.574786	
Snx33		3.5737445	
Plec		3.5719469	
Frrs1		3.571389	
Slf2		3.5701861	
St14		3.5685015	
Ern1		3.5670984	
Tfap2a		3.5642388	
Crim1		3.5608494	
Hbp1		3.556277	
Grhl2		3.5553026	
Tcn2		3.5539463	
Arrdc2		3.552879	
Cdc14a		3.549059	
Slc38a2		3.5447304	
Tiam1		3.5440593	
mt-Nd3		3.5436623	
Duox2		3.5434272	
Ppp1r13l		3.5425887	
Cplane1		3.5398889	
Mia3		3.5389225	
Iffo2		3.538559	
Adam17		3.5385234	
Ecm1		3.5335808	
Lyst		3.533368	
Taok3		3.529762	
Smg1		3.5283155	
Sh3rf2		3.5261273	
Ogt		3.525017	
Rab27b		3.5224655	
Timp2		3.5208063	
Mst1		3.5205975	
Atad2b		3.5204577	
Tmc4		3.5166435	
Bltp1		3.5157778	
Ptpn13		3.51552	
Tsc22d2		3.511937	
Sntg1		3.5113318	
Zfp36		3.5103981	
Setd5		3.5099614	
Dgat2		3.5097933	
Lpcat4		3.5078573	
Eml5		3.5057492	
Fbf1		3.5012326	
Phactr4		3.4996972	
Insr		3.4989827	
Calb1		3.4878633	
Ppfibp2		3.4825392	
Naaladl2		3.4798303	
Atxn7		3.4760969	
Tcf7l2		3.4716222	
Elovl6		3.4714594	
Nxf1		3.4711244	
Kat6b		3.4705698	
Rgs7bp		3.4697287	
Nfil3		3.4675517	
Klhdc7a		3.4665565	
Chd7		3.464344	
Carmil1		3.4638195	
Nr2f2		3.4627335	
Ier5		3.4598658	
Cxcl3		3.4565172	
Eif4g3		3.4559748	
Brpf1		3.4540343	
Zfp260		3.4524784	
Scara3		3.4475129	
Atp13a4		3.4440045	
Esrrg		3.4418192	
Ptprn		3.4351735	
Or6x1		3.4338756	
Stx19		3.433499	
Itpkc		3.4319763	
Slc27a4		3.4295263	
Slc7a2		3.4268973	
Jak2		3.425626	
Galnt17		3.422022	
Isg20		3.4214425	
Mycbp2		3.420991	
Prom2		3.4207902	
Stim2		3.419442	
Nudt4		3.419374	
Trip12		3.4190586	
Zcchc7		3.4179902	
Slc30a4		3.4177256	
Ugt1a6a		3.4163792	
Dhx40		3.4123697	
Megf9		3.4116952	
Zfhx2		3.4114585	
Lpin2		3.4113445	
H6pd		3.411007	
Smg5		3.4036357	
Wapl		3.3995786	
Sectm1a		3.3995368	
Trpm4		3.3966856	
Ttc22		3.3925385	
Dusp7		3.3922408	
Tra2b		3.3913536	
Atrx		3.3908975	
Itprid2		3.3905876	
Ifitm1		3.387579	
Zmiz1		3.385605	
Fam193a		3.3800378	
Usp35		3.3724692	
Arid2		3.3694894	
Atf7ip		3.365045	
Ces2f		3.3611844	
Ccnt1		3.352379	
Chi3l1		3.3516555	
Chd6		3.3503978	
Strbp		3.3494546	
Dpp4		3.3486545	
Tmem40		3.3481438	
Bcl9		3.3463135	
Atp7a		3.3459284	
Ifrd1		3.3455782	
Per1		3.341321	
Slc35f6		3.340934	
Ddx51		3.338758	
Iqgap1		3.3360565	
Fnbp4		3.335321	
Abr		3.329283	
mt-Atp6		3.3259552	
Fbxw7		3.3206432	
Ecpas		3.3193712	
Nlrx1		3.3188136	
Baiap2l1		3.3130875	
Mapk3		3.311509	
Zfyve1		3.31135	
Junb		3.30664	
Ptbp3		3.3053372	
Ccser1		3.3039277	
Malrd1		3.303509	
Cd164		3.302517	
Rel		3.2967997	
Ralgapa1		3.2961018	
Luc7l2		3.2953708	
Dsg3		3.2945569	
Grpel2		3.2918084	
Rc3h1		3.2916362	
Acvr2a		3.2896538	
Sppl3		3.2886953	
Arhgef28		3.2860076	
Lsr		3.285669	
Bbox1		3.279431	
Pttg1ip		3.2792397	
Phkb		3.27861	
Zdhhc20		3.2773085	
Ezh1		3.2755527	
Pds5a		3.2736115	
Etl4		3.2726712	
Bglap3		3.2722042	
Mfsd5		3.2684748	
Nhsl3		3.2619188	
Tmem127		3.2599165	
Ctsa		3.258411	
Dlg1		3.2577548	
Glg1		3.255556	
Hnrnpl		3.2550187	
Myof		3.2534626	
Sfswap		3.2528353	
Htr1b		3.2500062	
Kif5b		3.2489889	
Foxo3		3.2488286	
Mvp		3.2486546	
Pag1		3.2397485	
Nek7		3.238208	
Vipr1		3.2366452	
Ric1		3.2362213	
Lcor		3.2346914	
Tgm1		3.2336736	
Tlcd3a		3.2334054	
Irf2bpl		3.2324605	
Arhgef12		3.231538	
Sectm1b		3.2314198	
Fosl1		3.2274926	
mt-Co2		3.227351	
Ppp6r3		3.2249823	
Cab39l		3.2241118	
Krt19		3.2239022	
Golm1		3.216317	
Ldb1		3.2132585	
Tnrc6a		3.2127306	
Cep350		3.2124562	
Slc22a23		3.207639	
Pdxdc1		3.2040765	
Usp48		3.2011862	
Tmem259		3.1953468	
Abca3		3.1933932	
Ppp1r15b		3.1928692	
Cxxc5		3.187804	
Itpr2		3.1868002	
Upf1		3.1858678	
Plekhm3		3.1823575	
Clic5		3.180845	
Hmbox1		3.1799636	
Rab15		3.1797526	
Sdr16c6		3.1796312	
Fmo3		3.1743693	
Sting1		3.1743364	
Ceacam19		3.17251	
Leng8		3.1718986	
Chp1		3.170087	
Nsun7		3.1656232	
Ranbp2		3.1645737	
Tle3		3.1643145	
Stat6		3.161901	
Rabgef1		3.160984	
Brwd3		3.1605327	
Sned1		3.1583247	
Cspp1		3.1576383	
Arhgef5		3.1537898	
Slc39a2		3.1526046	
Cenpb		3.152234	
Pak4		3.1512306	
Pcx		3.1489153	
Ppip5k1		3.147959	
Acsm1		3.1445463	
Exoc4		3.1410134	
Spink1		3.1395793	
Etv3		3.1385975	
Hbegf		3.138506	
Ccdc88b		3.133042	
Nr1d2		3.1320817	
Myh9		3.1291509	
Vegfa		3.1231875	
Rbm4b		3.1227198	
Adgrf4		3.122289	
Zfp710		3.1213996	
Cnfn		3.1211283	
Ephb3		3.1186135	
Sorl1		3.1166184	
Sympk		3.1134496	
Sel1l		3.1132708	
Atp8a1		3.113046	
Celf3		3.1093981	
Tbck		3.1058278	
Cxcl17		3.104627	
Sox4		3.1043184	
Mid2		3.103768	
Sec14l1		3.102919	
mt-Nd6		3.1020865	
Prdm1		3.1006994	
Zfyve26		3.1006715	
Slc45a3		3.0993953	
Tmco4		3.0954409	
Adam23		3.0932534	
Mpp7		3.0926592	
Atg13		3.0897045	
Dusp16		3.089604	
Lmo4		3.0868447	
Selenop		3.0848086	
Mlxip		3.083345	
Map3k15		3.081004	
Ddx3y		3.0805833	
Rnd3		3.0802932	
Fbxl3		3.0782068	
Entpd3		3.0775738	
Foxp1		3.0771775	
Snrk		3.0760274	
Arhgef10l		3.074981	
Zmym5		3.0736108	
Ces1d		3.0731514	
Abcc4		3.0692391	
Iqcn		3.065113	
Tshz2		3.064621	
Dach1		3.0639527	
Slc28a3		3.063934	
AA986860		3.0609338	
Dalrd3		3.0604498	
Msl2		3.0599976	
Crybb3		3.0594215	
Eif2ak3		3.056426	
Meis2		3.0542603	
Stk11		3.0499983	
Zc3h11a		3.0499265	
Spats2l		3.0438194	
Il17re		3.040955	
Tmprss11b		3.0392396	
Xpr1		3.038892	
Nup153		3.0339465	
Smtn		3.033723	
Med13		3.0331922	
Bmal1		3.0327914	
Cdo1		3.0322275	
Emsy		3.0269265	
Lrp1		3.026118	
Garin4		3.022982	
Mllt3		3.0202246	
Tnrc6b		3.0195143	
Arhgap21		3.0167544	
Gab1		3.0154805	
Smpd3		3.015223	
Lrrfip1		3.014005	
Trpm3		3.0104492	
Arid5b		3.0103056	
Purb		3.0100682	
Inafm1		3.005765	
Sptan1		3.0051956	
Dnaaf9		3.0044541	
Alox12		3.0037448	
Sowahb		3.0025585	
Phkg1		3.0010436	
Galnt7		2.9970539	
Hivep2		2.996331	
Tlk1		2.9951928	
Arid4b		2.9900274	
Slc7a11		2.9882452	
Phlda1		2.9855478	
Cep170b		2.9849591	
Flcn		2.984819	
Pafah2		2.9815686	
Adamtsl4		2.9777894	
Dot1l		2.9776201	
B4galnt1		2.976561	
Dstyk		2.9747465	
Cdk19		2.973933	
Git1		2.9736276	
Adamts13		2.9721663	
Fyco1		2.971966	
Tmprss13		2.9707327	
Zfp7		2.9693847	
Met		2.968252	
Prrg4		2.9671404	
Cyld		2.9671123	
Mgrn1		2.9662948	
Tmem268		2.962628	
Eif4g1		2.9624066	
Lzts2		2.9604585	
Nrdc		2.9576614	
Atp2b1		2.9561837	
Mtss1		2.9554946	
Sema4b		2.9527075	
Gpr107		2.950268	
Tspan1		2.9488509	
Tgfa		2.948038	
Ythdc1		2.9476225	
Tyro3		2.9389338	
Plch1		2.9388819	
Mapk14		2.933064	
Mst1r		2.9296072	
Slc46a3		2.927065	
Acrbp		2.924365	
Plekhh3		2.9242904	
Arsg		2.9202652	
Prpf38b		2.9199104	
Orai2		2.9177644	
Aqp9		2.9172034	
Man2b1		2.9171193	
Rnf125		2.9169936	
Slc25a30		2.9154458	
Fut8		2.9126792	
Gpx2		2.9126775	
Pou2f1		2.9122484	
Krt18		2.90553	
Nbeal1		2.9013069	
